,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,playlist,genre,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,danceability_original,energy_original,loudness_original,speechiness_original,acousticness_original,instrumentalness_original,liveness_original,valence_original,tempo_original,duration_ms_original,time_signature_original
1216,0.6795219990000001,0.650561619,0.8401681559999999,1,0.017787115,0.17469675699999998,0.0,0.14982288,0.606108478,0.461155899,audio_features,5FsUQjIUqjbldpGOaCeYe1,spotify:track:5FsUQjIUqjbldpGOaCeYe1,https://api.spotify.com/v1/tracks/5FsUQjIUqjbldpGOaCeYe1,https://api.spotify.com/v1/audio-analysis/5FsUQjIUqjbldpGOaCeYe1,0.08513304699999999,0.75,Early In The Morning (feat. French Montana): Ashanti French Montana ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,0,0,0,0,0,0,1,0,0.685,0.647,-8.783999999999999,0.0357,0.174,0.0,0.165,0.596,125.072,247604,4
1218,0.71537208,0.724074593,0.8866421440000001,0,0.057703080999999996,0.024997592000000003,0.0,0.016774328,0.771458662,0.460620996,audio_features,5aQbtDFYhNhiMiSCCzCES2,spotify:track:5aQbtDFYhNhiMiSCCzCES2,https://api.spotify.com/v1/tracks/5aQbtDFYhNhiMiSCCzCES2,https://api.spotify.com/v1/audio-analysis/5aQbtDFYhNhiMiSCCzCES2,0.124398445,0.75,It's Your World: Jennifer Hudson R. Kelly ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,0,0,0,0,0,0,1,0,0.718,0.72,-6.5729999999999995,0.0642,0.0249,0.0,0.0373,0.753,124.988,316973,4
1220,0.391634981,0.614308646,0.86303731,0,0.038515406,0.316263371,0.0,0.272765159,0.35123749299999996,0.513519021,audio_features,7CObpZxO5bsmadAOPMsyGS,spotify:track:7CObpZxO5bsmadAOPMsyGS,https://api.spotify.com/v1/tracks/7CObpZxO5bsmadAOPMsyGS,https://api.spotify.com/v1/audio-analysis/7CObpZxO5bsmadAOPMsyGS,0.08711360900000001,0.75,Losing Sleep: Boyz II Men ,Top 100 R&B Tracks on Spotify,R&B,0,1,0,0,0,0,0,0,0,0,0,0,0.42,0.611,-7.696000000000001,0.0505,0.315,0.0,0.28300000000000003,0.354,133.295,251103,4
1222,0.7012493209999999,0.577048645,0.835733053,1,0.087254902,0.292166926,5.13e-06,0.136278391,0.7535545020000001,0.158713178,audio_features,7vPk2M4rfczH2tXY4DyHYx,spotify:track:7vPk2M4rfczH2tXY4DyHYx,https://api.spotify.com/v1/tracks/7vPk2M4rfczH2tXY4DyHYx,https://api.spotify.com/v1/audio-analysis/7vPk2M4rfczH2tXY4DyHYx,0.088435871,0.75,If You Lose Her: Joe ,Top 100 R&B Tracks on Spotify,R&B,0,0,1,0,0,0,0,0,0,0,0,0,0.705,0.574,-8.995,0.0853,0.29100000000000004,5.04e-06,0.152,0.736,77.577,253439,4
1224,0.790331342,0.796580539,0.918591697,0,0.13865546199999998,0.32128346399999996,0.0,0.026984788,0.88730911,0.39084170700000004,audio_features,6LlwJYoEmVFPWMXIGJxM9S,spotify:track:6LlwJYoEmVFPWMXIGJxM9S,https://api.spotify.com/v1/tracks/6LlwJYoEmVFPWMXIGJxM9S,https://api.spotify.com/v1/audio-analysis/6LlwJYoEmVFPWMXIGJxM9S,0.08341286099999999,0.75,Hey Boy (feat. Snoop Dogg): Goapele Snoop Dogg ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,0,0,0,0,1,0,0,0,0.787,0.792,-5.053,0.122,0.32,0.0,0.0471,0.863,114.03,244565,4
1226,0.696903857,0.7703978359999999,0.9122858640000001,1,0.07254902,0.013752583999999998,1.1e-05,0.10814753099999999,0.62611901,0.56917434,audio_features,1A5R8GzhGuD7gZyNIO6FmR,spotify:track:1A5R8GzhGuD7gZyNIO6FmR,https://api.spotify.com/v1/tracks/1A5R8GzhGuD7gZyNIO6FmR,https://api.spotify.com/v1/audio-analysis/1A5R8GzhGuD7gZyNIO6FmR,0.078843247,0.75,A-List (feat. Waka Flocka Flame): Sisqo Waka Flocka Flame ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,0,1,0,0,0,0,0,0,0.701,0.7659999999999999,-5.353,0.0748,0.0137,1.0800000000000002e-05,0.125,0.615,142.035,236492,4
1228,0.704508419,0.7472362140000001,0.938055702,0,0.329131653,0.23192581399999998,0.0,0.379037299,0.64402317,0.245138119,audio_features,4IzQ7t4RAA7gyzYEOFUgB3,spotify:track:4IzQ7t4RAA7gyzYEOFUgB3,https://api.spotify.com/v1/tracks/4IzQ7t4RAA7gyzYEOFUgB3,https://api.spotify.com/v1/audio-analysis/4IzQ7t4RAA7gyzYEOFUgB3,0.069761755,0.75,I Deserve It (feat. Missy Elliott & Sharaya J): Faith Evans Missy Elliott Sharaya J ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,0,0,0,0,0,1,0,0,0.708,0.743,-4.127,0.258,0.231,0.0,0.385,0.632,91.149,220448,4
1230,0.582835416,0.631428105,0.8594009459999999,1,0.284313725,0.107427514,0.00018533599999999998,0.09147739099999999,0.17430226399999998,0.885817445,audio_features,5MehoPMJs4BDVvI6JyXG8K,spotify:track:5MehoPMJs4BDVvI6JyXG8K,https://api.spotify.com/v1/tracks/5MehoPMJs4BDVvI6JyXG8K,https://api.spotify.com/v1/audio-analysis/5MehoPMJs4BDVvI6JyXG8K,0.067455156,0.75,Ain't My Fault: Jamie Foxx ,Top 100 R&B Tracks on Spotify,R&B,0,1,0,0,0,0,0,0,0,0,0,0,0.596,0.628,-7.869,0.226,0.107,0.000182,0.109,0.18600000000000003,191.76,216373,4
1232,0.67083107,0.366579995,0.830373095,1,0.08739495800000001,0.38654467,0.0,0.13315274,0.53659821,0.46023892299999997,audio_features,5Rz5uX2qMaKXGsebhY6BJf,spotify:track:5Rz5uX2qMaKXGsebhY6BJf,https://api.spotify.com/v1/tracks/5Rz5uX2qMaKXGsebhY6BJf,https://api.spotify.com/v1/audio-analysis/5Rz5uX2qMaKXGsebhY6BJf,0.09882604,0.75,Call My Name: Avery*Sunshine ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,1,0,0,0,0,0,0,0,0.677,0.365,-9.25,0.0854,0.385,0.0,0.149,0.53,124.928,271795,4
1234,0.621944595,0.285010805,0.702364687,1,0.141456583,0.40160494799999996,1.42e-06,0.121692019,0.15745129,0.301519377,audio_features,7Fj8XxQUekUiPfgwX8hIIW,spotify:track:7Fj8XxQUekUiPfgwX8hIIW,https://api.spotify.com/v1/tracks/7Fj8XxQUekUiPfgwX8hIIW,https://api.spotify.com/v1/audio-analysis/7Fj8XxQUekUiPfgwX8hIIW,0.07799306,0.75,Show Me (feat. Jeremih): Omarion Jeremih ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,0,0,1,0,0,0,0,0,0.632,0.284,-15.34,0.124,0.4,1.39e-06,0.138,0.17,100.00299999999999,234990,4
1236,0.45355784899999996,0.501521618,0.867325276,1,0.019187675,0.290158889,0.247454175,0.080850177,0.044549763,0.47299379799999997,audio_features,25G5T7Yu4pkMya46S7qIAb,spotify:track:25G5T7Yu4pkMya46S7qIAb,https://api.spotify.com/v1/tracks/25G5T7Yu4pkMya46S7qIAb,https://api.spotify.com/v1/audio-analysis/25G5T7Yu4pkMya46S7qIAb,0.138763889,0.75,Bet: Tinashe Devonte Hynes ,Top 100 R&B Tracks on Spotify,R&B,0,0,0,0,0,0,0,1,0,0,0,0,0.47700000000000004,0.499,-7.492000000000001,0.0367,0.289,0.243,0.0988,0.0628,126.931,342352,4
1238,0.805540467,0.79960162,0.9172884920000001,0,0.03837535,0.041865103,0.00011507100000000001,0.052615128,0.772511848,0.16795298,audio_features,6QgjcU0zLnzq5OrUoSZ3OK,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.037387288,0.75,Feel It Still: Portugal. The Man ,Rock This: Best of 2017,Rock,0,1,0,0,0,0,0,0,0,0,0,0,0.8009999999999999,0.795,-5.115,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4
1240,0.324280282,0.55187297,0.8599474509999999,0,0.06484593799999999,0.0007997410000000001,0.0051222,0.207126485,0.539757767,0.497204498,audio_features,3kdMzXOcrDIdSWLdONHNK5,spotify:track:3kdMzXOcrDIdSWLdONHNK5,https://api.spotify.com/v1/tracks/3kdMzXOcrDIdSWLdONHNK5,https://api.spotify.com/v1/audio-analysis/3kdMzXOcrDIdSWLdONHNK5,0.08341739,0.75,The Sky Is A Neighborhood: Foo Fighters ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,0,0,0,1,0.358,0.5489999999999999,-7.843,0.0693,0.000799,0.00503,0.22,0.5329999999999999,130.733,244573,4
1242,0.629549158,0.7140043220000001,0.86831319,1,0.006302521,0.013350977,0.0,0.100854345,0.376513955,0.428787937,audio_features,2UZtI2HUyLRzqBjodvcUmY,spotify:track:2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/tracks/2UZtI2HUyLRzqBjodvcUmY,https://api.spotify.com/v1/audio-analysis/2UZtI2HUyLRzqBjodvcUmY,0.076964572,0.75,Rx (Medicate): Theory of a Deadman ,Rock This: Best of 2017,Rock,0,1,0,0,0,0,0,0,0,0,0,0,0.639,0.71,-7.445,0.0275,0.0133,0.0,0.11800000000000001,0.37799999999999995,119.98899999999999,233173,4
1244,0.33840304200000004,0.926487026,0.908502365,1,0.077591036,0.01134294,2.75e-05,0.425922067,0.51342812,0.363109566,audio_features,6PtIXICwmoxCgLjw2zApDs,spotify:track:6PtIXICwmoxCgLjw2zApDs,https://api.spotify.com/v1/tracks/6PtIXICwmoxCgLjw2zApDs,https://api.spotify.com/v1/audio-analysis/6PtIXICwmoxCgLjw2zApDs,0.06981269799999999,0.75,"Young Lady, You're Scaring Me: Ron Gallo ",Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,0,1,0,0,0.371,0.9209999999999999,-5.5329999999999995,0.0784,0.0113,2.7000000000000002e-05,0.43,0.508,109.675,220538,4
1246,0.493753395,0.62639297,0.911255912,0,0.022408964,0.053210513,1.36e-06,0.080329235,0.42180094799999995,0.568492976,audio_features,5ny146QcjwyWUUhJDLv3Ch,spotify:track:5ny146QcjwyWUUhJDLv3Ch,https://api.spotify.com/v1/tracks/5ny146QcjwyWUUhJDLv3Ch,https://api.spotify.com/v1/audio-analysis/5ny146QcjwyWUUhJDLv3Ch,0.075563065,0.75,Legendary: Welshly Arms ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,0,0,0,1,0.514,0.623,-5.402,0.039,0.053,1.34e-06,0.0983,0.42100000000000004,141.928,230697,4
1248,0.43617599100000004,0.897283242,0.92376248,0,0.093977591,0.001875045,1.36e-06,0.07605751200000001,0.34702475,0.5393407960000001,audio_features,4A0LV6W7IUKPP2pyAZ356E,spotify:track:4A0LV6W7IUKPP2pyAZ356E,https://api.spotify.com/v1/tracks/4A0LV6W7IUKPP2pyAZ356E,https://api.spotify.com/v1/audio-analysis/4A0LV6W7IUKPP2pyAZ356E,0.083770031,0.75,Go To War: Nothing More ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,1,0,0,0,0,0,0.461,0.892,-4.8069999999999995,0.0901,0.00187,1.34e-06,0.0942,0.35,137.35,245196,4
1250,0.420966866,0.792552431,0.9198318440000001,0,0.032773109,0.0025778579999999997,1.7100000000000002e-05,0.055428214,0.510268562,0.17439728,audio_features,45HAjqRWiNv6mMPw4NvZrU,spotify:track:45HAjqRWiNv6mMPw4NvZrU,https://api.spotify.com/v1/tracks/45HAjqRWiNv6mMPw4NvZrU,https://api.spotify.com/v1/audio-analysis/45HAjqRWiNv6mMPw4NvZrU,0.054629330999999996,0.75,Come Together: Gary Clark Jr. Junkie XL ,Rock This: Best of 2017,Rock,0,0,1,0,0,0,0,0,0,0,0,0,0.447,0.7879999999999999,-4.994,0.0464,0.00257,1.6800000000000002e-05,0.0744,0.505,80.04,193714,4
1252,0.556762629,0.869086485,0.9176248029999999,0,0.023109243999999998,0.0060216409999999995,8.21e-06,0.204000834,0.6808846759999999,0.339822209,audio_features,12pdXFcruNcPUbZypKUDgz,spotify:track:12pdXFcruNcPUbZypKUDgz,https://api.spotify.com/v1/tracks/12pdXFcruNcPUbZypKUDgz,https://api.spotify.com/v1/audio-analysis/12pdXFcruNcPUbZypKUDgz,0.066315724,0.75,Love Is Mystical: Cold War Kids ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,1,0,0,0,0,0.5720000000000001,0.8640000000000001,-5.099,0.0395,0.006,8.06e-06,0.217,0.667,106.01799999999999,214360,4
1254,0.46985334100000004,0.7653627009999999,0.876805045,1,0.018627451,0.00011700799999999999,0.0,0.075224005,0.394418115,0.556088335,audio_features,5UMD1Iz7yyVK8Q5FLsVt3q,spotify:track:5UMD1Iz7yyVK8Q5FLsVt3q,https://api.spotify.com/v1/tracks/5UMD1Iz7yyVK8Q5FLsVt3q,https://api.spotify.com/v1/audio-analysis/5UMD1Iz7yyVK8Q5FLsVt3q,0.05152405400000001,0.75,Walk On Water: Thirty Seconds To Mars ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,1,0,0,0,0.49200000000000005,0.7609999999999999,-7.041,0.0363,0.00011899999999999999,0.0,0.0934,0.395,139.98,188228,4
1256,0.531776209,0.7935594579999999,0.8971939040000001,1,0.01162465,0.01786906,6.8e-05,0.039383205,0.731437599,0.531540137,audio_features,1Q3t9fWvHUXKsMmpD2XpUu,spotify:track:1Q3t9fWvHUXKsMmpD2XpUu,https://api.spotify.com/v1/tracks/1Q3t9fWvHUXKsMmpD2XpUu,https://api.spotify.com/v1/audio-analysis/1Q3t9fWvHUXKsMmpD2XpUu,0.066331007,0.75,Cold Cold Cold: Cage The Elephant ,Rock This: Best of 2017,Rock,0,0,0,0,0,1,0,0,0,0,0,0,0.5489999999999999,0.789,-6.071000000000001,0.0313,0.0178,6.68e-05,0.059000000000000004,0.715,136.125,214387,4
1258,0.673003802,0.7140043220000001,0.919516553,0,0.012745098,0.11445564400000001,0.003279022,0.243592415,0.699842022,0.28870082399999997,audio_features,6IY3cC281mz9q0bViUEldz,spotify:track:6IY3cC281mz9q0bViUEldz,https://api.spotify.com/v1/tracks/6IY3cC281mz9q0bViUEldz,https://api.spotify.com/v1/audio-analysis/6IY3cC281mz9q0bViUEldz,0.048861983,0.75,It's A Trip!: Joywave ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,1,0,0,0,0.679,0.71,-5.0089999999999995,0.0321,0.114,0.00322,0.255,0.685,97.99,183525,4
1260,0.42205323200000006,0.819742161,0.899716238,0,0.018347339,0.087045938,0.698574338,0.307147322,0.20695102699999998,0.45947477700000006,audio_features,5cm47Nc1MWBVIkRFaXxvHY,spotify:track:5cm47Nc1MWBVIkRFaXxvHY,https://api.spotify.com/v1/tracks/5cm47Nc1MWBVIkRFaXxvHY,https://api.spotify.com/v1/audio-analysis/5cm47Nc1MWBVIkRFaXxvHY,0.07747796700000001,0.75,Reverend: Kings of Leon ,Rock This: Best of 2017,Rock,1,0,0,0,0,0,0,0,0,0,0,0,0.44799999999999995,0.815,-5.9510000000000005,0.0361,0.0867,0.6859999999999999,0.316,0.217,124.80799999999999,234080,4
1262,0.498098859,0.795573512,0.9742091429999999,1,0.012044818,0.008802773,0.0,0.05803292400000001,0.43549236399999997,0.218896063,audio_features,7bEDDsy2LFC0KSqhZp5nPE,spotify:track:7bEDDsy2LFC0KSqhZp5nPE,https://api.spotify.com/v1/tracks/7bEDDsy2LFC0KSqhZp5nPE,https://api.spotify.com/v1/audio-analysis/7bEDDsy2LFC0KSqhZp5nPE,0.061115545,0.75,Sweet Disaster: DREAMERS ,Rock This: Best of 2017,Rock,1,0,0,0,0,0,0,0,0,0,0,0,0.518,0.7909999999999999,-2.407,0.0316,0.00877,0.0,0.0769,0.434,87.02799999999999,205173,4
1264,0.7381857690000001,0.7583135120000001,0.918991067,1,0.016806723,0.043270729,0.0,0.08199624900000001,0.8135860979999999,0.620002802,audio_features,7lgvGRC1gN0JGgY9VGXsQT,spotify:track:7lgvGRC1gN0JGgY9VGXsQT,https://api.spotify.com/v1/tracks/7lgvGRC1gN0JGgY9VGXsQT,https://api.spotify.com/v1/audio-analysis/7lgvGRC1gN0JGgY9VGXsQT,0.063362145,0.75,Vacation: Dirty Heads ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,1,0,0,0,0.7390000000000001,0.754,-5.034,0.035,0.0431,0.0,0.0999,0.7929999999999999,150.017,209142,4
1266,0.427485062,0.897283242,0.919012086,0,0.021148458999999998,3.16e-06,0.001344196,0.34257136899999996,0.595576619,0.212413556,audio_features,19cVww3dRYFzVvslJu2NtL,spotify:track:19cVww3dRYFzVvslJu2NtL,https://api.spotify.com/v1/tracks/19cVww3dRYFzVvslJu2NtL,https://api.spotify.com/v1/audio-analysis/19cVww3dRYFzVvslJu2NtL,0.04096464,0.75,Get Right: Jimmy Eat World ,Rock This: Best of 2017,Rock,0,0,1,0,0,0,0,0,0,0,0,0,0.45299999999999996,0.892,-5.033,0.0381,5.61e-06,0.00132,0.35,0.586,86.01,169573,4
1268,0.5057034220000001,0.854988107,0.9098476090000001,0,0.062745098,0.057326989,0.0,0.035736612,0.268035808,0.518740687,audio_features,5cRPdqpWkaNmIbPi6wJDg2,spotify:track:5cRPdqpWkaNmIbPi6wJDg2,https://api.spotify.com/v1/tracks/5cRPdqpWkaNmIbPi6wJDg2,https://api.spotify.com/v1/audio-analysis/5cRPdqpWkaNmIbPi6wJDg2,0.07394986,0.75,Born For Greatness: Papa Roach ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,0,1,0,0,0.525,0.85,-5.468999999999999,0.0678,0.0571,0.0,0.0555,0.275,134.115,227847,4
1270,0.601303639,0.8781497290000001,0.8907829740000001,0,0.030672269,0.003983484,0.001130346,0.36028339200000004,0.391258557,0.492466791,audio_features,7i9763l5SSfOnqZ35VOcfy,spotify:track:7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/tracks/7i9763l5SSfOnqZ35VOcfy,https://api.spotify.com/v1/audio-analysis/7i9763l5SSfOnqZ35VOcfy,0.077892872,0.75,Heavydirtysoul: Twenty One Pilots ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,1,0,0,0,0,0.613,0.873,-6.376,0.0449,0.0039700000000000004,0.0011099999999999999,0.36700000000000005,0.392,129.989,234813,4
1272,0.294948398,0.7542854040000001,0.9154598,1,0.028851541,6.64e-05,1.23e-06,0.07637007700000001,0.25223802,0.8489473890000001,audio_features,2le5xHvcWF8PDp608d4L8D,spotify:track:2le5xHvcWF8PDp608d4L8D,https://api.spotify.com/v1/tracks/2le5xHvcWF8PDp608d4L8D,https://api.spotify.com/v1/audio-analysis/2le5xHvcWF8PDp608d4L8D,0.051183865999999995,0.75,How Did You Love: Shinedown ,Rock This: Best of 2017,Rock,0,0,0,0,0,1,0,0,0,0,0,0,0.331,0.75,-5.202000000000001,0.0436,6.86e-05,1.21e-06,0.0945,0.26,185.97,187627,4
1274,0.443780554,0.98288054,0.936563321,1,0.058123249,2.54e-06,0.021690427999999998,0.034486351,0.497630332,0.524350794,audio_features,1dfHpGeaXunLRNvzSZOZtc,spotify:track:1dfHpGeaXunLRNvzSZOZtc,https://api.spotify.com/v1/tracks/1dfHpGeaXunLRNvzSZOZtc,https://api.spotify.com/v1/audio-analysis/1dfHpGeaXunLRNvzSZOZtc,0.048504248,0.75,Show Yourself: Mastodon ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,1,0,0,0,0.46799999999999997,0.977,-4.198,0.0645,4.99e-06,0.0213,0.0543,0.493,134.996,182893,4
1276,0.288430201,0.404847023,0.867955859,1,0.055322129000000005,0.064053913,0.00015376799999999998,0.113356949,0.222748815,0.877456412,audio_features,7JhTr0G0gr3ESY3B9uqPi4,spotify:track:7JhTr0G0gr3ESY3B9uqPi4,https://api.spotify.com/v1/tracks/7JhTr0G0gr3ESY3B9uqPi4,https://api.spotify.com/v1/audio-analysis/7JhTr0G0gr3ESY3B9uqPi4,0.074361935,0.5,Dig Down: Muse ,Rock This: Best of 2017,Rock,1,0,0,0,0,0,0,0,0,0,0,0,0.325,0.40299999999999997,-7.462000000000001,0.0625,0.0638,0.000151,0.13,0.23199999999999998,190.447,228575,3
1278,0.558935361,0.750257295,0.924287966,1,0.010084034,0.021182321,0.000138493,0.090435507,0.253291206,0.5118442670000001,audio_features,4hg8D0wW7CXEUsc0fl9vnN,spotify:track:4hg8D0wW7CXEUsc0fl9vnN,https://api.spotify.com/v1/tracks/4hg8D0wW7CXEUsc0fl9vnN,https://api.spotify.com/v1/audio-analysis/4hg8D0wW7CXEUsc0fl9vnN,0.076070234,0.75,Bottom Of The Deep Blue Sea: MISSIO ,Rock This: Best of 2017,Rock,0,0,0,0,1,0,0,0,0,0,0,0,0.574,0.746,-4.782,0.0302,0.0211,0.000136,0.10800000000000001,0.261,133.032,231593,4
1280,0.596958175,0.630421078,0.9207356809999999,1,0.010644258,0.030118086000000002,0.064358452,0.14982288,0.541864139,0.231529948,audio_features,1qwno7xb5mJe71xtMS6jl2,spotify:track:1qwno7xb5mJe71xtMS6jl2,https://api.spotify.com/v1/tracks/1qwno7xb5mJe71xtMS6jl2,https://api.spotify.com/v1/audio-analysis/1qwno7xb5mJe71xtMS6jl2,0.076074196,0.75,High Enough: K.Flay ,Rock This: Best of 2017,Rock,1,0,0,0,0,0,0,0,0,0,0,0,0.609,0.627,-4.9510000000000005,0.0306,0.03,0.0632,0.165,0.535,89.012,231600,4
1282,0.40358500799999997,0.978852432,0.94036784,1,0.025490196,3.14e-06,0.713849287,0.5582413,0.735650342,0.537067461,audio_features,7iQmD0bfguAQOpU1V3Bp8w,spotify:track:7iQmD0bfguAQOpU1V3Bp8w,https://api.spotify.com/v1/tracks/7iQmD0bfguAQOpU1V3Bp8w,https://api.spotify.com/v1/audio-analysis/7iQmD0bfguAQOpU1V3Bp8w,0.077930796,0.75,Holy Mountain: Noel Gallagher's High Flying Birds ,Rock This: Best of 2017,Rock,0,1,0,0,0,0,0,0,0,0,0,0,0.431,0.973,-4.0169999999999995,0.0412,5.59e-06,0.701,0.557,0.7190000000000001,136.993,234880,4
1284,0.457903313,0.950655675,0.909868628,1,0.081652661,0.0026481390000000003,0.0,0.118566368,0.428120063,0.664845451,audio_features,5jsDxDkJ1PqyYUWhDMr86B,spotify:track:5jsDxDkJ1PqyYUWhDMr86B,https://api.spotify.com/v1/tracks/5jsDxDkJ1PqyYUWhDMr86B,https://api.spotify.com/v1/audio-analysis/5jsDxDkJ1PqyYUWhDMr86B,0.090187188,0.75,Song #3: Stone Sour ,Rock This: Best of 2017,Rock,0,1,0,0,0,0,0,0,0,0,0,0,0.48100000000000004,0.945,-5.468,0.0813,0.00264,0.0,0.135,0.42700000000000005,157.059,256533,4
1286,0.104834329,0.85398108,0.909196006,0,0.060784314000000006,9.570000000000001e-05,0.564154786,0.060533444000000006,0.579778831,0.850182758,audio_features,7ASF3rcQSjd8bK9jmSTC2d,spotify:track:7ASF3rcQSjd8bK9jmSTC2d,https://api.spotify.com/v1/tracks/7ASF3rcQSjd8bK9jmSTC2d,https://api.spotify.com/v1/audio-analysis/7ASF3rcQSjd8bK9jmSTC2d,0.055341971,0.5,Lullaby: Frank Carter & The Rattlesnakes ,Rock This: Best of 2017,Rock,0,0,0,1,0,0,0,0,0,0,0,0,0.156,0.8490000000000001,-5.5,0.0664,9.779999999999999e-05,0.5539999999999999,0.0793,0.5710000000000001,186.16400000000002,194973,3
1288,0.43291689299999997,0.995971892,0.9466736729999999,1,0.224089636,0.000283675,0.0009093689999999999,0.450927277,0.462875197,0.7275372840000001,audio_features,2NRa4W3rH4e5GKQMN5Qwyr,spotify:track:2NRa4W3rH4e5GKQMN5Qwyr,https://api.spotify.com/v1/tracks/2NRa4W3rH4e5GKQMN5Qwyr,https://api.spotify.com/v1/audio-analysis/2NRa4W3rH4e5GKQMN5Qwyr,0.06465723599999999,0.75,Hated: Beartooth ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,1,0,0,0,0.45799999999999996,0.99,-3.717,0.183,0.000285,0.000893,0.45399999999999996,0.46,166.90400000000002,211430,4
1290,0.331884845,0.808664863,0.9003258009999999,0,0.11484593800000001,0.104415459,6.7e-05,0.134194624,0.586097946,0.757421771,audio_features,2XTkpF9T2PKvcLgamGJGx1,spotify:track:2XTkpF9T2PKvcLgamGJGx1,https://api.spotify.com/v1/tracks/2XTkpF9T2PKvcLgamGJGx1,https://api.spotify.com/v1/audio-analysis/2XTkpF9T2PKvcLgamGJGx1,0.097092836,0.75,Goodbye Angels: Red Hot Chili Peppers ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,0,1,0,0,0.365,0.804,-5.922000000000001,0.105,0.10400000000000001,6.579999999999999e-05,0.15,0.5770000000000001,171.597,268733,4
1292,0.36338946200000005,0.876135675,0.882459275,0,0.03907563,0.0014633970000000002,1.31e-06,0.053552824000000006,0.279620853,0.28564423899999997,audio_features,0criiQKIY1hyU0lRbVhZ8L,spotify:track:0criiQKIY1hyU0lRbVhZ8L,https://api.spotify.com/v1/tracks/0criiQKIY1hyU0lRbVhZ8L,https://api.spotify.com/v1/audio-analysis/0criiQKIY1hyU0lRbVhZ8L,0.09006662300000001,0.75,Monster: Starset ,Rock This: Best of 2017,Rock,0,1,0,0,0,0,0,0,0,0,0,0,0.39399999999999996,0.871,-6.772,0.0509,0.00146,1.29e-06,0.0726,0.28600000000000003,97.51,256320,4
1294,0.445953286,0.931522162,0.912159748,0,0.12605042,0.31023926,0.00019857400000000003,0.09147739099999999,0.123749342,0.550134362,audio_features,56yibFyvkzoB59MVVImulZ,spotify:track:56yibFyvkzoB59MVVImulZ,https://api.spotify.com/v1/tracks/56yibFyvkzoB59MVVImulZ,https://api.spotify.com/v1/audio-analysis/56yibFyvkzoB59MVVImulZ,0.10280641,0.75,Go (Let Me Save You): Citizen Zero ,Rock This: Best of 2017,Rock,0,0,0,0,0,1,0,0,0,0,0,0,0.47,0.9259999999999999,-5.359,0.113,0.309,0.000195,0.109,0.138,139.045,278827,4
1296,0.578489951,0.440092969,0.813473463,1,0.02254902,0.193773109,0.0,0.036674307,0.25118483399999997,0.09419376199999999,audio_features,1rPCgtaIF0CyKRgAwhtpbF,spotify:track:1rPCgtaIF0CyKRgAwhtpbF,https://api.spotify.com/v1/tracks/1rPCgtaIF0CyKRgAwhtpbF,https://api.spotify.com/v1/audio-analysis/1rPCgtaIF0CyKRgAwhtpbF,0.049696887,0.75,Adore: Amy Shark ,Rock This: Best of 2017,Rock,0,1,0,0,0,0,0,0,0,0,0,0,0.5920000000000001,0.43799999999999994,-10.054,0.0391,0.193,0.0,0.0564,0.259,67.445,185000,4
1298,0.637153721,0.8620372959999999,0.915501839,0,0.04929972,0.065158334,0.091242363,0.102938112,0.7893628229999999,0.543505394,audio_features,2E2r97GUoaRP3jCVX3nLa5,spotify:track:2E2r97GUoaRP3jCVX3nLa5,https://api.spotify.com/v1/tracks/2E2r97GUoaRP3jCVX3nLa5,https://api.spotify.com/v1/audio-analysis/2E2r97GUoaRP3jCVX3nLa5,0.060599886,0.75,Passion: AWOLNATION ,Rock This: Best of 2017,Rock,0,0,0,0,0,0,0,0,0,0,1,0,0.6459999999999999,0.857,-5.2,0.0582,0.0649,0.0896,0.12,0.77,138.004,204262,4
